주상병명	진료년도	연령	진료인원(명)
수면장애	2018	80대 이상	181
수면장애	2018	20대	83
수면장애	2018	30대	145
수면장애	2018	40대	232
수면장애	2018	50대	329
수면장애	2018	60대	360
수면장애	2018	70대	332
수면장애	2018	80대 이상	249
수면장애	2018	20대	259
수면장애	2018	30대	517
수면장애	2018	40대	649
수면장애	2018	50대	813
수면장애	2018	60대	515
수면장애	2018	70대	424
수면장애	2018	80대 이상	240
수면장애	2018	20대	39
수면장애	2018	30대	74
수면장애	2018	40대	126
수면장애	2018	50대	165
수면장애	2018	60대	166
수면장애	2018	70대	176
수면장애	2018	80대 이상	119
수면장애	2018	20대	50
수면장애	2018	30대	115
수면장애	2018	40대	163
수면장애	2018	50대	298
수면장애	2018	60대	440
수면장애	2018	70대	457
수면장애	2018	80대 이상	282
수면장애	2018	20대	39
수면장애	2018	30대	96
수면장애	2018	40대	127
수면장애	2018	50대	217
수면장애	2018	60대	318
수면장애	2018	70대	360
수면장애	2018	80대 이상	266
수면장애	2018	20대	33
수면장애	2018	30대	68
수면장애	2018	40대	114
수면장애	2018	50대	189
수면장애	2018	60대	260
수면장애	2018	70대	256
수면장애	2018	80대 이상	162
수면장애	2018	20대	173
수면장애	2018	30대	328
수면장애	2018	40대	421
수면장애	2018	50대	714
수면장애	2018	60대	694
수면장애	2018	70대	619
수면장애	2018	80대 이상	348
수면장애	2018	20대	8
수면장애	2018	30대	21
수면장애	2018	40대	21
수면장애	2018	50대	64
수면장애	2018	60대	93
수면장애	2018	70대	107
수면장애	2018	80대 이상	84
수면장애	2018	20대	21
수면장애	2018	30대	39
수면장애	2018	40대	73
수면장애	2018	50대	157
수면장애	2018	60대	245
수면장애	2018	70대	333
수면장애	2018	80대 이상	273
수면장애	2018	20대	5
수면장애	2018	30대	25
수면장애	2018	40대	28
수면장애	2018	50대	93
수면장애	2018	60대	70
수면장애	2018	70대	104
수면장애	2018	80대 이상	47
수면장애	2018	20대	5
수면장애	2018	30대	6
수면장애	2018	40대	22
수면장애	2018	50대	36
수면장애	2018	60대	45
수면장애	2018	70대	60
수면장애	2018	80대 이상	30
수면장애	2018	20대	21
수면장애	2018	30대	44
수면장애	2018	40대	57
수면장애	2018	50대	112
수면장애	2018	60대	134
수면장애	2018	70대	139
수면장애	2018	80대 이상	113
수면장애	2018	20대	18
수면장애	2018	30대	26
수면장애	2018	40대	66
수면장애	2018	50대	127
수면장애	2018	60대	232
수면장애	2018	70대	243
수면장애	2018	80대 이상	175
수면장애	2018	20대	13
수면장애	2018	30대	29
수면장애	2018	40대	43
수면장애	2018	50대	93
수면장애	2018	60대	93
수면장애	2018	70대	78
수면장애	2018	80대 이상	42
수면장애	2018	20대	21
수면장애	2018	30대	40
수면장애	2018	40대	56
수면장애	2018	50대	145
수면장애	2018	60대	183
수면장애	2018	70대	186
수면장애	2018	80대 이상	129
수면장애	2018	20대	46
수면장애	2018	30대	137
수면장애	2018	40대	167
수면장애	2018	50대	226
수면장애	2018	60대	224
수면장애	2018	70대	196
수면장애	2018	80대 이상	114
수면장애	2018	20대	18
수면장애	2018	30대	29
수면장애	2018	40대	63
수면장애	2018	50대	94
수면장애	2018	60대	139
수면장애	2018	70대	142
수면장애	2018	80대 이상	122
수면장애	2018	20대	9
수면장애	2018	30대	24
수면장애	2018	40대	35
수면장애	2018	50대	78
수면장애	2018	60대	97
수면장애	2018	70대	100
수면장애	2018	80대 이상	93
수면장애	2018	20대	15
수면장애	2018	30대	56
수면장애	2018	40대	69
수면장애	2018	50대	104
수면장애	2018	60대	84
수면장애	2018	70대	87
수면장애	2018	80대 이상	72
수면장애	2018	20대	6
수면장애	2018	30대	13
수면장애	2018	40대	14
수면장애	2018	50대	28
수면장애	2018	60대	24
수면장애	2018	70대	20
수면장애	2018	80대 이상	0
수면장애	2018	20대	136
수면장애	2018	30대	229
수면장애	2018	40대	342
수면장애	2018	50대	594
수면장애	2018	60대	467
수면장애	2018	70대	335
수면장애	2018	80대 이상	186
수면장애	2018	20대	128
수면장애	2018	30대	221
수면장애	2018	40대	347
수면장애	2018	50대	545
수면장애	2018	60대	356
수면장애	2018	70대	175
수면장애	2018	80대 이상	85
수면장애	2018	20대	94
수면장애	2018	30대	163
수면장애	2018	40대	235
수면장애	2018	50대	385
수면장애	2018	60대	468
수면장애	2018	70대	375
수면장애	2018	80대 이상	215
수면장애	2018	20대	93
수면장애	2018	30대	172
수면장애	2018	40대	280
수면장애	2018	50대	432
수면장애	2018	60대	444
수면장애	2018	70대	334
수면장애	2018	80대 이상	138
수면장애	2018	20대	82
수면장애	2018	30대	237
수면장애	2018	40대	407
수면장애	2018	50대	457
수면장애	2018	60대	483
수면장애	2018	70대	432
수면장애	2018	80대 이상	212
수면장애	2018	20대	155
수면장애	2018	30대	332
수면장애	2018	40대	504
수면장애	2018	50대	751
수면장애	2018	60대	681
수면장애	2018	70대	580
수면장애	2018	80대 이상	354
수면장애	2018	20대	64
수면장애	2018	30대	169
수면장애	2018	40대	276
수면장애	2018	50대	356
수면장애	2018	60대	378
수면장애	2018	70대	275
수면장애	2018	80대 이상	149
수면장애	2018	20대	57
수면장애	2018	30대	110
수면장애	2018	40대	196
수면장애	2018	50대	216
수면장애	2018	60대	216
수면장애	2018	70대	199
수면장애	2018	80대 이상	136
수면장애	2018	20대	229
수면장애	2018	30대	559
수면장애	2018	40대	883
수면장애	2018	50대	1022
수면장애	2018	60대	753
수면장애	2018	70대	475
수면장애	2018	80대 이상	221
수면장애	2018	20대	49
수면장애	2018	30대	65
수면장애	2018	40대	148
수면장애	2018	50대	210
수면장애	2018	60대	310
수면장애	2018	70대	276
수면장애	2018	80대 이상	225
수면장애	2018	20대	87
수면장애	2018	30대	278
수면장애	2018	40대	442
수면장애	2018	50대	477
수면장애	2018	60대	352
수면장애	2018	70대	193
수면장애	2018	80대 이상	105
수면장애	2018	20대	182
수면장애	2018	30대	380
수면장애	2018	40대	530
수면장애	2018	50대	744
수면장애	2018	60대	769
수면장애	2018	70대	599
수면장애	2018	80대 이상	275
수면장애	2018	20대	9
수면장애	2018	30대	24
수면장애	2018	40대	35
수면장애	2018	50대	71
수면장애	2018	60대	111
수면장애	2018	70대	145
수면장애	2018	80대 이상	124
수면장애	2018	20대	24
수면장애	2018	30대	63
수면장애	2018	40대	76
수면장애	2018	50대	147
수면장애	2018	60대	146
수면장애	2018	70대	141
수면장애	2018	80대 이상	101
수면장애	2018	20대	25
수면장애	2018	30대	44
수면장애	2018	40대	82
수면장애	2018	50대	155
수면장애	2018	60대	195
수면장애	2018	70대	235
수면장애	2018	80대 이상	181
수면장애	2018	20대	23
수면장애	2018	30대	55
수면장애	2018	40대	96
수면장애	2018	50대	137
수면장애	2018	60대	149
수면장애	2018	70대	168
수면장애	2018	80대 이상	104
수면장애	2018	20대	14
수면장애	2018	30대	39
수면장애	2018	40대	74
수면장애	2018	50대	89
수면장애	2018	60대	135
수면장애	2018	70대	156
수면장애	2018	80대 이상	103
수면장애	2018	20대	23
수면장애	2018	30대	32
수면장애	2018	40대	80
수면장애	2018	50대	143
수면장애	2018	60대	168
수면장애	2018	70대	257
수면장애	2018	80대 이상	173
수면장애	2018	20대	12
수면장애	2018	30대	24
수면장애	2018	40대	43
수면장애	2018	50대	89
수면장애	2018	60대	121
수면장애	2018	70대	122
수면장애	2018	80대 이상	137
수면장애	2018	20대	19
수면장애	2018	30대	33
수면장애	2018	40대	54
수면장애	2018	50대	105
수면장애	2018	60대	118
수면장애	2018	70대	150
수면장애	2018	80대 이상	119
수면장애	2018	20대	28
수면장애	2018	30대	53
수면장애	2018	40대	94
수면장애	2018	50대	164
수면장애	2018	60대	171
수면장애	2018	70대	208
수면장애	2018	80대 이상	134
수면장애	2018	20대	18
수면장애	2018	30대	40
수면장애	2018	40대	69
수면장애	2018	50대	138
수면장애	2018	60대	170
수면장애	2018	70대	228
수면장애	2018	80대 이상	171
수면장애	2018	20대	254
수면장애	2018	30대	567
수면장애	2018	40대	761
수면장애	2018	50대	908
수면장애	2018	60대	728
수면장애	2018	70대	636
수면장애	2018	80대 이상	374
수면장애	2018	20대	89
수면장애	2018	30대	183
수면장애	2018	40대	291
수면장애	2018	50대	423
수면장애	2018	60대	395
수면장애	2018	70대	392
수면장애	2018	80대 이상	252
수면장애	2019	20대	157
수면장애	2019	30대	287
수면장애	2019	40대	334
수면장애	2019	50대	418
수면장애	2019	60대	437
수면장애	2019	70대	392
수면장애	2019	80대 이상	313
수면장애	2019	20대	141
수면장애	2019	30대	271
수면장애	2019	40대	300
수면장애	2019	50대	367
수면장애	2019	60대	373
수면장애	2019	70대	298
수면장애	2019	80대 이상	169
수면장애	2019	20대	271
수면장애	2019	30대	539
수면장애	2019	40대	634
수면장애	2019	50대	819
수면장애	2019	60대	834
수면장애	2019	70대	606
수면장애	2019	80대 이상	481
수면장애	2019	20대	353
수면장애	2019	30대	763
수면장애	2019	40대	808
수면장애	2019	50대	973
수면장애	2019	60대	954
수면장애	2019	70대	746
수면장애	2019	80대 이상	401
수면장애	2019	20대	388
수면장애	2019	30대	688
수면장애	2019	40대	707
수면장애	2019	50대	1019
수면장애	2019	60대	1014
수면장애	2019	70대	749
수면장애	2019	80대 이상	468
수면장애	2019	20대	327
수면장애	2019	30대	576
수면장애	2019	40대	597
수면장애	2019	50대	886
수면장애	2019	60대	927
수면장애	2019	70대	871
수면장애	2019	80대 이상	497
수면장애	2019	20대	318
수면장애	2019	30대	634
수면장애	2019	40대	681
수면장애	2019	50대	1034
수면장애	2019	60대	1081
수면장애	2019	70대	886
수면장애	2019	80대 이상	407
수면장애	2019	20대	405
수면장애	2019	30대	655
수면장애	2019	40대	879
수면장애	2019	50대	1138
수면장애	2019	60대	1205
수면장애	2019	70대	1063
수면장애	2019	80대 이상	683
수면장애	2019	20대	248
수면장애	2019	30대	409
수면장애	2019	40대	523
수면장애	2019	50대	737
수면장애	2019	60대	819
수면장애	2019	70대	809
수면장애	2019	80대 이상	387
수면장애	2019	20대	235
수면장애	2019	30대	382
수면장애	2019	40대	461
수면장애	2019	50대	799
수면장애	2019	60대	909
수면장애	2019	70대	758
수면장애	2019	80대 이상	483
수면장애	2019	20대	387
수면장애	2019	30대	592
수면장애	2019	40대	859
수면장애	2019	50대	1221
수면장애	2019	60대	1255
수면장애	2019	70대	1028
수면장애	2019	80대 이상	622
수면장애	2019	20대	340
수면장애	2019	30대	628
수면장애	2019	40대	790
수면장애	2019	50대	1172
수면장애	2019	60대	1298
수면장애	2019	70대	1192
수면장애	2019	80대 이상	630
수면장애	2019	20대	305
수면장애	2019	30대	475
수면장애	2019	40대	566
수면장애	2019	50대	764
수면장애	2019	60대	813
수면장애	2019	70대	692
수면장애	2019	80대 이상	477
수면장애	2019	20대	398
수면장애	2019	30대	720
수면장애	2019	40대	864
수면장애	2019	50대	1054
수면장애	2019	60대	959
수면장애	2019	70대	890
수면장애	2019	80대 이상	570
수면장애	2019	20대	326
수면장애	2019	30대	580
수면장애	2019	40대	857
수면장애	2019	50대	1359
수면장애	2019	60대	1253
수면장애	2019	70대	908
수면장애	2019	80대 이상	593
수면장애	2019	20대	482
수면장애	2019	30대	977
수면장애	2019	40대	910
수면장애	2019	50대	1262
수면장애	2019	60대	1486
수면장애	2019	70대	1006
수면장애	2019	80대 이상	660
수면장애	2019	20대	280
수면장애	2019	30대	618
수면장애	2019	40대	694
수면장애	2019	50대	1063
수면장애	2019	60대	1265
수면장애	2019	70대	926
수면장애	2019	80대 이상	465
수면장애	2019	20대	219
수면장애	2019	30대	376
수면장애	2019	40대	400
수면장애	2019	50대	591
수면장애	2019	60대	655
수면장애	2019	70대	428
수면장애	2019	80대 이상	192
수면장애	2019	20대	340
수면장애	2019	30대	736
수면장애	2019	40대	696
수면장애	2019	50대	1145
수면장애	2019	60대	1174
수면장애	2019	70대	827
수면장애	2019	80대 이상	541
수면장애	2019	20대	409
수면장애	2019	30대	630
수면장애	2019	40대	671
수면장애	2019	50대	980
수면장애	2019	60대	1090
수면장애	2019	70대	1062
수면장애	2019	80대 이상	554
수면장애	2019	20대	714
수면장애	2019	30대	980
수면장애	2019	40대	755
수면장애	2019	50대	991
수면장애	2019	60대	1194
수면장애	2019	70대	1069
수면장애	2019	80대 이상	514
수면장애	2019	20대	458
수면장애	2019	30대	1017
수면장애	2019	40대	1370
수면장애	2019	50대	1636
수면장애	2019	60대	1693
수면장애	2019	70대	1285
수면장애	2019	80대 이상	693
수면장애	2019	20대	1047
수면장애	2019	30대	1943
수면장애	2019	40대	2106
수면장애	2019	50대	2271
수면장애	2019	60대	2198
수면장애	2019	70대	1600
수면장애	2019	80대 이상	848
수면장애	2019	20대	637
수면장애	2019	30대	1373
수면장애	2019	40대	1533
수면장애	2019	50대	2139
수면장애	2019	60대	2222
수면장애	2019	70대	1513
수면장애	2019	80대 이상	807
수면장애	2019	20대	351
수면장애	2019	30대	637
수면장애	2019	40대	799
수면장애	2019	50대	1095
수면장애	2019	60대	1238
수면장애	2019	70대	753
수면장애	2019	80대 이상	445
수면장애	2019	20대	30
수면장애	2019	30대	67
수면장애	2019	40대	86
수면장애	2019	50대	166
수면장애	2019	60대	179
수면장애	2019	70대	142
수면장애	2019	80대 이상	54
수면장애	2019	20대	61
수면장애	2019	30대	142
수면장애	2019	40대	216
수면장애	2019	50대	301
수면장애	2019	60대	405
수면장애	2019	70대	392
수면장애	2019	80대 이상	190
수면장애	2019	20대	45
수면장애	2019	30대	95
수면장애	2019	40대	120
수면장애	2019	50대	208
수면장애	2019	60대	282
수면장애	2019	70대	295
수면장애	2019	80대 이상	156
수면장애	2019	20대	48
수면장애	2019	30대	108
수면장애	2019	40대	205
수면장애	2019	50대	329
수면장애	2019	60대	446
수면장애	2019	70대	435
수면장애	2019	80대 이상	208
수면장애	2019	20대	271
수면장애	2019	30대	488
수면장애	2019	40대	571
수면장애	2019	50대	952
수면장애	2019	60대	1059
수면장애	2019	70대	968
수면장애	2019	80대 이상	493
수면장애	2019	20대	135
수면장애	2019	30대	300
수면장애	2019	40대	426
수면장애	2019	50대	660
수면장애	2019	60대	781
수면장애	2019	70대	676
수면장애	2019	80대 이상	297
